Member ID,2-18,Total
28887435836,1.0,3
28885462234,1.0,3
28885647532,1.0,3
28885647571,1.0,3
28885646414,1.0,3
28887409662,1.0,3
28885649006,1.0,3
28887441053,1.0,3
28885648896,1.0,3
28887407823,1.0,3
28885640494,1.0,3
28887408683,1.0,3
28885640598,1.0,3
28885648559,1.0,3
28887408935,1.0,3
28887440187,1.0,3
28885648357,1.0,3
28887409464,1.0,3
28885461449,1.0,3
28885648268,1.0,3
28885641097,1.0,3
28887409836,1.0,3
28887409939,1.0,3
28887409967,1.0,3
28887410029,1.0,3
28885648061,1.0,3
28887439522,1.0,3
28885647925,1.0,3
28887439489,1.0,3
28885647807,1.0,3
28885647764,1.0,3
28885461706,1.0,3
28887438971,1.0,3
28885647644,1.0,3
28887414104,1.0,3
28885463906,1.0,3
28885637622,1.0,3
28887426669,1.0,3
28885463692,1.0,3
28885463116,1.0,3
28887423951,1.0,3
28887424416,1.0,3
28887424606,1.0,3
28885463233,1.0,3
28887424885,1.0,3
28887425387,1.0,3
28885644113,1.0,3
28887425626,1.0,3
28885463639,1.0,3
28885642913,1.0,3
28885642920,1.0,3
28887426710,1.0,3
28885644771,1.0,3
28885463363,1.0,3
28885643876,1.0,3
28887427101,1.0,3
28885463407,1.0,3
28885643065,1.0,3
28887430770,1.0,3
28887428664,1.0,3
28885463440,1.0,3
28887430505,1.0,3
28887429321,1.0,3
28885643467,1.0,3
28885643176,1.0,3
28885643206,1.0,3
28885463038,1.0,3
28885642595,1.0,3
28887415035,1.0,3
28885645795,1.0,3
28885642010,1.0,3
28887415224,1.0,3
28887415714,1.0,3
28887416609,1.0,3
28885646124,1.0,3
28885462478,1.0,3
28885646069,1.0,3
28885462487,1.0,3
28887416956,1.0,3
28885462555,1.0,3
28885645900,1.0,3
28885645815,1.0,3
28885645806,1.0,3
28885642112,1.0,3
28885642558,1.0,3
28885642128,1.0,3
28887418864,1.0,3
28887434343,1.0,3
28885348467,1.0,3
28887420750,1.0,3
28885462777,1.0,3
28887422218,1.0,3
28885645200,1.0,3
28887433320,1.0,3
28885642475,1.0,3
28885642494,1.0,3
28885642502,1.0,3
28885642529,1.0,3
28885461078,1.0,3
28885640321,1.0,3
28885461025,1.0,3
28885465178,1.0,3
28885459545,1.0,3
28885638644,1.0,3
28887387924,1.0,3
28885459563,1.0,3
28885459568,1.0,3
28885653638,1.0,3
28887387972,1.0,3
28885653602,1.0,3
28885653598,1.0,3
28885653593,1.0,3
28887449219,1.0,3
28887449142,1.0,3
28885459612,1.0,3
28885638805,1.0,3
28885459450,1.0,3
28885459770,1.0,3
28887390732,1.0,3
28885459880,1.0,3
28887448253,1.0,3
28885638978,1.0,3
28885652692,1.0,3
28885652618,1.0,3
28887448191,1.0,3
28885652247,1.0,3
28887447659,1.0,3
28887393312,1.0,3
28885465036,1.0,3
28887394142,1.0,3
28887449678,1.0,3
28887386775,1.0,3
28885348802,1.0,3
28885465507,1.0,3
28887451873,1.0,3
28885458381,1.0,3
28885637822,1.0,3
28885458533,1.0,3
28885458553,1.0,3
28885637901,1.0,3
28887383519,1.0,3
28887450908,1.0,3
28885458684,1.0,3
28885638062,1.0,3
28885349030,1.0,3
28887383862,1.0,3
28887384069,1.0,3
28887450440,1.0,3
28885459319,1.0,3
28885458929,1.0,3
28885655097,1.0,3
28887384810,1.0,3
28885654712,1.0,3
28885459092,1.0,3
28887449945,1.0,3
28887385543,1.0,3
28885654488,1.0,3
28887449912,1.0,3
28885654385,1.0,3
28885638497,1.0,3
28887386075,1.0,3
28887386416,1.0,3
28887447647,1.0,3
28885639322,1.0,3
28885460133,1.0,3
28885649604,1.0,3
28887399314,1.0,3
28885650201,1.0,3
28885460646,1.0,3
28885650149,1.0,3
28887442947,1.0,3
28887400333,1.0,3
28887401272,1.0,3
28885640011,1.0,3
28887442431,1.0,3
28885640091,1.0,3
28887442265,1.0,3
28887442061,1.0,3
28885649696,1.0,3
28885640162,1.0,3
28885348935,1.0,3
28887403512,1.0,3
28885464639,1.0,3
28885649474,1.0,3
28887441810,1.0,3
28885640270,1.0,3
28887404386,1.0,3
28885649321,1.0,3
28887406050,1.0,3
28887441257,1.0,3
28885649222,1.0,3
28885649217,1.0,3
28885649198,1.0,3
28887406656,1.0,3
28885650257,1.0,3
28887399270,1.0,3
28885639875,1.0,3
28887443337,1.0,3
28885651960,1.0,3
28887394461,1.0,3
28885639355,1.0,3
28887395434,1.0,3
28885460225,1.0,3
28887395921,1.0,3
28885460310,1.0,3
28885651375,1.0,3
28887446292,1.0,3
28885651161,1.0,3
28887396547,1.0,3
28885650999,1.0,3
28885639498,1.0,3
28885460456,1.0,3
28885650951,1.0,3
28887445378,1.0,3
28885639514,1.0,3
28885464819,1.0,3
28885460508,1.0,3
28885639660,1.0,3
28885650546,1.0,3
28885650526,1.0,3
28885460542,1.0,3
28885639695,1.0,3
28885650448,1.0,3
28887398746,1.0,3
28887443637,1.0,3
28885471081,1.0,3
28887341959,1.0,3
28887341846,1.0,3
28885443990,1.0,3
28887283758,1.0,3
28885443532,1.0,3
28885696191,1.0,3
28885696092,1.0,3
28887490906,1.0,3
28885347512,1.0,3
28885443577,1.0,3
28887284024,1.0,3
28885474266,1.0,3
28887285632,1.0,3
28885443730,1.0,3
28885443803,1.0,3
28887286031,1.0,3
28887287250,1.0,3
28885696693,1.0,3
28885624610,1.0,3
28887489006,1.0,3
28885694290,1.0,3
28885694264,1.0,3
28885624640,1.0,3
28885444119,1.0,3
28885624694,1.0,3
28887287822,1.0,3
28885624716,1.0,3
28887287996,1.0,3
28887288013,1.0,3
28885693904,1.0,3
28885693878,1.0,3
28885443461,1.0,3
28885696733,1.0,3
28887487620,1.0,3
28885697400,1.0,3
28885698113,1.0,3
28885443135,1.0,3
28887493574,1.0,3
28887278598,1.0,3
28885697909,1.0,3
28885697833,1.0,3
28885624013,1.0,3
28887493410,1.0,3
28887280536,1.0,3
28885697564,1.0,3
28885697536,1.0,3
28885697479,1.0,3
28885474510,1.0,3
28885443226,1.0,3
28885624347,1.0,3
28887281688,1.0,3
28887493074,1.0,3
28885697136,1.0,3
28887492762,1.0,3
28887282873,1.0,3
28887282929,1.0,3
28885624203,1.0,3
28885443387,1.0,3
28885474377,1.0,3
28885696916,1.0,3
28885624331,1.0,3
28887283399,1.0,3
28887283592,1.0,3
28885624867,1.0,3
28887487182,1.0,3
28885688333,1.0,3
28885445370,1.0,3
28885690665,1.0,3
28887292698,1.0,3
28885690496,1.0,3
28885625351,1.0,3
28885690305,1.0,3
28887293534,1.0,3
28887293567,1.0,3
28887293814,1.0,3
28885625448,1.0,3
28887485022,1.0,3
28885689776,1.0,3
28885689670,1.0,3
28885689267,1.0,3
28887484038,1.0,3
28885625312,1.0,3
28885689037,1.0,3
28885445383,1.0,3
28885445432,1.0,3
28885445494,1.0,3
28887295262,1.0,3
28885688927,1.0,3
28885688855,1.0,3
28887483961,1.0,3
28885445563,1.0,3
28885625767,1.0,3
28885688588,1.0,3
28885688489,1.0,3
28885688481,1.0,3
28887292672,1.0,3
28885625284,1.0,3
28885693256,1.0,3
28887289837,1.0,3
28885693211,1.0,3
28887486668,1.0,3
28885444455,1.0,3
28885693060,1.0,3
28885693020,1.0,3
28885624971,1.0,3
28887289434,1.0,3
28887486205,1.0,3
28885692721,1.0,3
28887486084,1.0,3
28885444579,1.0,3
28887289472,1.0,3
28885692527,1.0,3
28885625067,1.0,3
28885691105,1.0,3
28885625127,1.0,3
28887485735,1.0,3
28885692226,1.0,3
28887290951,1.0,3
28885692102,1.0,3
28885473882,1.0,3
28887291182,1.0,3
28885691846,1.0,3
28885444847,1.0,3
28885473876,1.0,3
28887291678,1.0,3
28885444926,1.0,3
28885691307,1.0,3
28887278522,1.0,3
28887278197,1.0,3
28885698293,1.0,3
28885702201,1.0,3
28887504211,1.0,3
28885350892,1.0,3
28885441150,1.0,3
28887265242,1.0,3
28885702788,1.0,3
28885350878,1.0,3
28885441211,1.0,3
28885622347,1.0,3
28885350816,1.0,3
28885475175,1.0,3
28885441267,1.0,3
28887269516,1.0,3
28885441276,1.0,3
28885441310,1.0,3
28885622078,1.0,3
28885702093,1.0,3
28885441341,1.0,3
28885701924,1.0,3
28885475117,1.0,3
28885622457,1.0,3
28885701795,1.0,3
28887501815,1.0,3
28885475084,1.0,3
28887269988,1.0,3
28885622590,1.0,3
28887500902,1.0,3
28887270063,1.0,3
28887270133,1.0,3
28887265149,1.0,3
28885703248,1.0,3
28887493720,1.0,3
28885704564,1.0,3
28885440394,1.0,3
28885705073,1.0,3
28887505717,1.0,3
28887259862,1.0,3
28885704985,1.0,3
28885704945,1.0,3
28885621814,1.0,3
28885350993,1.0,3
28885704862,1.0,3
28887260908,1.0,3
28885350967,1.0,3
28887261144,1.0,3
28885704612,1.0,3
28887261242,1.0,3
28885622045,1.0,3
28887505336,1.0,3
28887261324,1.0,3
28885475324,1.0,3
28885704245,1.0,3
28885440711,1.0,3
28887261990,1.0,3
28887504793,1.0,3
28887262009,1.0,3
28885703919,1.0,3
28885440965,1.0,3
28885441056,1.0,3
28885622035,1.0,3
28887263936,1.0,3
28885701366,1.0,3
28885622709,1.0,3
28887500694,1.0,3
28885623333,1.0,3
28887497333,1.0,3
28885442398,1.0,3
28885442434,1.0,3
28885350768,1.0,3
28885699613,1.0,3
28885699568,1.0,3
28885623284,1.0,3
28885699555,1.0,3
28885699468,1.0,3
28885623326,1.0,3
28885442503,1.0,3
28885442561,1.0,3
28885442568,1.0,3
28887275629,1.0,3
28885441654,1.0,3
28887496234,1.0,3
28885623520,1.0,3
28887495818,1.0,3
28887495714,1.0,3
28887495245,1.0,3
28887275965,1.0,3
28887276022,1.0,3
28885442842,1.0,3
28885698801,1.0,3
28885474604,1.0,3
28885623762,1.0,3
28885698671,1.0,3
28887277046,1.0,3
28885699754,1.0,3
28887274114,1.0,3
28885442229,1.0,3
28887273359,1.0,3
28887500352,1.0,3
28885441704,1.0,3
28885622790,1.0,3
28887500283,1.0,3
28885701118,1.0,3
28885701103,1.0,3
28887270953,1.0,3
28887271019,1.0,3
28887499708,1.0,3
28887499564,1.0,3
28887271114,1.0,3
28887271260,1.0,3
28885350806,1.0,3
28885700914,1.0,3
28887271485,1.0,3
28887271517,1.0,3
28887271596,1.0,3
28885474821,1.0,3
28885441989,1.0,3
28885622998,1.0,3
28887271925,1.0,3
28885700575,1.0,3
28885623012,1.0,3
28887498705,1.0,3
28887272606,1.0,3
28885442071,1.0,3
28885623104,1.0,3
28887483475,1.0,3
28887296807,1.0,3
28885671348,1.0,3
28885448541,1.0,3
28887320668,1.0,3
28887320694,1.0,3
28885679083,1.0,3
28885679066,1.0,3
28885679053,1.0,3
28885678806,1.0,3
28885629003,1.0,3
28887321725,1.0,3
28887321746,1.0,3
28887322219,1.0,3
28887322605,1.0,3
28887322719,1.0,3
28887322922,1.0,3
28887323085,1.0,3
28885679336,1.0,3
28885678349,1.0,3
28887323630,1.0,3
28887325294,1.0,3
28885629167,1.0,3
28885677990,1.0,3
28885677977,1.0,3
28885448750,1.0,3
28885677773,1.0,3
28885349905,1.0,3
28885677707,1.0,3
28885472190,1.0,3
28887473027,1.0,3
28885677378,1.0,3
28887320157,1.0,3
28885472384,1.0,3
28885677311,1.0,3
28887317100,1.0,3
28885628453,1.0,3
28885447984,1.0,3
28885628545,1.0,3
28887475864,1.0,3
28885448099,1.0,3
28885448117,1.0,3
28885680613,1.0,3
28887316125,1.0,3
28885680554,1.0,3
28887316425,1.0,3
28887316592,1.0,3
28887475747,1.0,3
28885680316,1.0,3
28885680295,1.0,3
28885448342,1.0,3
28885628706,1.0,3
28887317667,1.0,3
28887317750,1.0,3
28887318156,1.0,3
28887318337,1.0,3
28885628721,1.0,3
28885628776,1.0,3
28885679846,1.0,3
28885679748,1.0,3
28887318834,1.0,3
28885628812,1.0,3
28885679551,1.0,3
28885679538,1.0,3
28885448914,1.0,3
28885448955,1.0,3
28887297758,1.0,3
28887337506,1.0,3
28887333649,1.0,3
28885673461,1.0,3
28885673272,1.0,3
28887469505,1.0,3
28885450722,1.0,3
28885450727,1.0,3
28887334832,1.0,3
28887336329,1.0,3
28887336917,1.0,3
28885450840,1.0,3
28885450852,1.0,3
28887469150,1.0,3
28887337015,1.0,3
28887338463,1.0,3
28887470482,1.0,3
28887338961,1.0,3
28885471257,1.0,3
28885471244,1.0,3
28887339399,1.0,3
28887339504,1.0,3
28887339698,1.0,3
28885671974,1.0,3
28887340456,1.0,3
28885630807,1.0,3
28885451036,1.0,3
28885451041,1.0,3
28885671684,1.0,3
28887341742,1.0,3
28887470462,1.0,3
28885471516,1.0,3
28885677191,1.0,3
28887329467,1.0,3
28885676958,1.0,3
28887327836,1.0,3
28885676770,1.0,3
28885629690,1.0,3
28887472465,1.0,3
28885629768,1.0,3
28885449177,1.0,3
28885629801,1.0,3
28885449395,1.0,3
28887328907,1.0,3
28885676138,1.0,3
28885471878,1.0,3
28887329425,1.0,3
28885629944,1.0,3
28885674027,1.0,3
28885449425,1.0,3
28885629960,1.0,3
28885675653,1.0,3
28885349818,1.0,3
28885629999,1.0,3
28885449636,1.0,3
28885674975,1.0,3
28885449903,1.0,3
28887471328,1.0,3
28887332547,1.0,3
28887471168,1.0,3
28887332850,1.0,3
28887470808,1.0,3
28885447906,1.0,3
28885681300,1.0,3
28885628360,1.0,3
28885686151,1.0,3
28885626508,1.0,3
28885626518,1.0,3
28887302359,1.0,3
28885350412,1.0,3
28887302776,1.0,3
28885626574,1.0,3
28885350383,1.0,3
28885446314,1.0,3
28885446349,1.0,3
28887303000,1.0,3
28885446354,1.0,3
28885686286,1.0,3
28885686282,1.0,3
28885446375,1.0,3
28885686717,1.0,3
28885626717,1.0,3
28885626737,1.0,3
28887303591,1.0,3
28887303740,1.0,3
28885446538,1.0,3
28885446547,1.0,3
28885446612,1.0,3
28887304310,1.0,3
28885473388,1.0,3
28887304422,1.0,3
28887304609,1.0,3
28887481864,1.0,3
28885685258,1.0,3
28885446256,1.0,3
28885473525,1.0,3
28887314351,1.0,3
28885687580,1.0,3
28885445704,1.0,3
28885626051,1.0,3
28887482874,1.0,3
28885687837,1.0,3
28885626122,1.0,3
28887298409,1.0,3
28887298967,1.0,3
28885687701,1.0,3
28885445828,1.0,3
28885445839,1.0,3
28885473577,1.0,3
28887299282,1.0,3
28885687589,1.0,3
28887299554,1.0,3
28885686989,1.0,3
28885687476,1.0,3
28885626225,1.0,3
28885687394,1.0,3
28885687353,1.0,3
28885687289,1.0,3
28885687216,1.0,3
28887482457,1.0,3
28887300173,1.0,3
28885626349,1.0,3
28885350424,1.0,3
28885626359,1.0,3
28887482184,1.0,3
28885626437,1.0,3
28885685187,1.0,3
28887305418,1.0,3
28885473259,1.0,3
28885628151,1.0,3
28887312212,1.0,3
28885473025,1.0,3
28885350139,1.0,3
28885682722,1.0,3
28887312460,1.0,3
28885627905,1.0,3
28885627923,1.0,3
28885682418,1.0,3
28885628120,1.0,3
28885682320,1.0,3
28885682298,1.0,3
28885682244,1.0,3
28885447616,1.0,3
28885628162,1.0,3
28885347726,1.0,3
28887313276,1.0,3
28885628172,1.0,3
28887313670,1.0,3
28885628246,1.0,3
28885681927,1.0,3
28887313763,1.0,3
28885681842,1.0,3
28885447712,1.0,3
28885681756,1.0,3
28885447716,1.0,3
28887313930,1.0,3
28885628272,1.0,3
28885628286,1.0,3
28885682916,1.0,3
28887311845,1.0,3
28885627795,1.0,3
28885683113,1.0,3
28887305563,1.0,3
28885684980,1.0,3
28887305698,1.0,3
28885446877,1.0,3
28885627206,1.0,3
28887480220,1.0,3
28885684460,1.0,3
28885684288,1.0,3
28887479164,1.0,3
28887307750,1.0,3
28887478624,1.0,3
28885447318,1.0,3
28887308273,1.0,3
28885627527,1.0,3
28887308460,1.0,3
28887308800,1.0,3
28887309100,1.0,3
28885447401,1.0,3
28885683571,1.0,3
28885627693,1.0,3
28885627706,1.0,3
28885683467,1.0,3
28885683457,1.0,3
28885683368,1.0,3
28885683323,1.0,3
28885683238,1.0,3
28885683130,1.0,3
28887601541,1.0,3
28885737693,1.0,3
28885797425,1.0,3
28885795466,1.0,3
28885819918,1.0,3
28887094260,1.0,3
28885795621,1.0,3
28887617589,1.0,3
28887093565,1.0,3
28887093301,1.0,3
28887055987,1.0,3
28885838809,1.0,3
28887613779,1.0,3
28887092834,1.0,3
28885356557,1.0,3
28885586058,1.0,3
28887018856,1.0,3
28887056173,1.0,3
28887092818,1.0,3
28885795919,1.0,3
28887005824,1.0,3
28885407588,1.0,3
28885407628,1.0,3
28887076826,1.0,3
28885586053,1.0,3
28885819696,1.0,3
28887627741,1.0,3
28885591575,1.0,3
28887627623,1.0,3
28885358732,1.0,3
28885588824,1.0,3
28887094447,1.0,3
28885795412,1.0,3
28885805592,1.0,3
28887018979,1.0,3
28885820837,1.0,3
28885820793,1.0,3
28887617929,1.0,3
28885838934,1.0,3
28885498247,1.0,3
28885591300,1.0,3
28887019141,1.0,3
28885794994,1.0,3
28885354965,1.0,3
28885488302,1.0,3
28887055191,1.0,3
28885838902,1.0,3
28885417706,1.0,3
28887040102,1.0,3
28885491920,1.0,3
28885586113,1.0,3
28885491912,1.0,3
28887628379,1.0,3
28887018997,1.0,3
28887612785,1.0,3
28885795231,1.0,3
28887005354,1.0,3
28885795251,1.0,3
28887094488,1.0,3
28885408667,1.0,3
28885820306,1.0,3
28885414637,1.0,3
28885838793,1.0,3
28885795965,1.0,3
28885491781,1.0,3
28885846598,1.0,3
28885407671,1.0,3
28887006676,1.0,3
28885812539,1.0,3
28885852616,1.0,3
28887652415,1.0,3
28885852592,1.0,3
28887091115,1.0,3
28887090784,1.0,3
28885586009,1.0,3
28887090777,1.0,3
28885812607,1.0,3
28885598162,1.0,3
28885804343,1.0,3
28885847258,1.0,3
28885414005,1.0,3
28887057759,1.0,3
28885818575,1.0,3
28885591867,1.0,3
28885584783,1.0,3
28885411180,1.0,3
28885593252,1.0,3
28885818419,1.0,3
28885407704,1.0,3
28887064535,1.0,3
28885852319,1.0,3
28885416255,1.0,3
28887089653,1.0,3
28887091235,1.0,3
28885596237,1.0,3
28885846991,1.0,3
28885852899,1.0,3
28887627550,1.0,3
28887092565,1.0,3
28887064633,1.0,3
28885796073,1.0,3
28887077133,1.0,3
28887092368,1.0,3
28885413948,1.0,3
28887057050,1.0,3
28887092325,1.0,3
28887652100,1.0,3
28885416160,1.0,3
28885852906,1.0,3
28887018507,1.0,3
28885838573,1.0,3
28885358286,1.0,3
28887006240,1.0,3
28885819264,1.0,3
28885852817,1.0,3
28887006630,1.0,3
28885796254,1.0,3
28885596228,1.0,3
28887627469,1.0,3
28885796275,1.0,3
28887018460,1.0,3
28885838733,1.0,3
28885598259,1.0,3
28885489424,1.0,3
28885845772,1.0,3
28885830951,1.0,3
28885831714,1.0,3
28887629487,1.0,3
28885418113,1.0,3
28885855152,1.0,3
28887042242,1.0,3
28885793441,1.0,3
28887610287,1.0,3
28885821989,1.0,3
28887002960,1.0,3
28885793493,1.0,3
28885855101,1.0,3
28885357189,1.0,3
28885489526,1.0,3
28887042096,1.0,3
28885844380,1.0,3
28885358354,1.0,3
28885587576,1.0,3
28887074576,1.0,3
28885590999,1.0,3
28885493493,1.0,3
28887645861,1.0,3
28885595264,1.0,3
28885832214,1.0,3
28885493497,1.0,3
28885793612,1.0,3
28887041728,1.0,3
28885854821,1.0,3
28885821887,1.0,3
28885418134,1.0,3
28885584077,1.0,3
28887004658,1.0,3
28887042276,1.0,3
28887097512,1.0,3
28885855473,1.0,3
28885831001,1.0,3
28885823255,1.0,3
28885492282,1.0,3
28885413314,1.0,3
28885811806,1.0,3
28885822740,1.0,3
28885415769,1.0,3
28885407182,1.0,3
28885487848,1.0,3
28885489570,1.0,3
28885822615,1.0,3
28885599081,1.0,3
28887042866,1.0,3
28885413398,1.0,3
28887053592,1.0,3
28885599045,1.0,3
28887074397,1.0,3
28887623839,1.0,3
28885855334,1.0,3
28887042700,1.0,3
28885793067,1.0,3
28887002841,1.0,3
28887097409,1.0,3
28887645897,1.0,3
28887074512,1.0,3
28885587610,1.0,3
28885832282,1.0,3
28887610808,1.0,3
28885839470,1.0,3
28887019961,1.0,3
28887004017,1.0,3
28885832779,1.0,3
28885492157,1.0,3
28885805734,1.0,3
28887096297,1.0,3
28885854102,1.0,3
28885417857,1.0,3
28887611469,1.0,3
28887095796,1.0,3
28885413656,1.0,3
28887629130,1.0,3
28885586290,1.0,3
28885598484,1.0,3
28885584425,1.0,3
28887040204,1.0,3
28887004434,1.0,3
28885584475,1.0,3
28887004480,1.0,3
28887004515,1.0,3
28885794702,1.0,3
28887004589,1.0,3
28885408725,1.0,3
28885417732,1.0,3
28885805635,1.0,3
28887019279,1.0,3
28885820993,1.0,3
28885356275,1.0,3
28887004011,1.0,3
28885414658,1.0,3
28887075671,1.0,3
28885844514,1.0,3
28887096530,1.0,3
28885793773,1.0,3
28885854646,1.0,3
28885595268,1.0,3
28885839452,1.0,3
28887659211,1.0,3
28885844776,1.0,3
28885357195,1.0,3
28887003170,1.0,3
28885408795,1.0,3
28887096439,1.0,3
28885839342,1.0,3
28885358804,1.0,3
28887003261,1.0,3
28885584373,1.0,3
28887610867,1.0,3
28885498265,1.0,3
28885586382,1.0,3
28885854252,1.0,3
28885845003,1.0,3
28885854215,1.0,3
28887053772,1.0,3
28887020218,1.0,3
28885591185,1.0,3
28885839079,1.0,3
28887627035,1.0,3
28885596242,1.0,3
28885804060,1.0,3
28885799910,1.0,3
28885799930,1.0,3
28887032287,1.0,3
28885800031,1.0,3
28885592416,1.0,3
28887625545,1.0,3
28887644831,1.0,3
28885357646,1.0,3
28887616914,1.0,3
28885815272,1.0,3
28885417136,1.0,3
28885850221,1.0,3
28887015337,1.0,3
28887616787,1.0,3
28887656532,1.0,3
28887655109,1.0,3
28887641601,1.0,3
28885850083,1.0,3
28887085340,1.0,3
28887012092,1.0,3
28885592569,1.0,3
28885490999,1.0,3
28885585567,1.0,3
28885596982,1.0,3
28885346325,1.0,3
28887085177,1.0,3
28885836553,1.0,3
28887079622,1.0,3
28887061426,1.0,3
28885799904,1.0,3
28885497684,1.0,3
28887061347,1.0,3
28887016020,1.0,3
28887640811,1.0,3
28887034464,1.0,3
28885585150,1.0,3
28885358542,1.0,3
28885410590,1.0,3
28885346211,1.0,3
28887034261,1.0,3
28885802792,1.0,3
28885643316,1.0,3
28885416513,1.0,3
28885585679,1.0,3
28885358343,1.0,3
28885585230,1.0,3
28885585649,1.0,3
28887010275,1.0,3
28885358502,1.0,3
28887078872,1.0,3
28885416571,1.0,3
28885799688,1.0,3
28885848568,1.0,3
28885799708,1.0,3
28887656650,1.0,3
28885597548,1.0,3
28885585596,1.0,3
28887617105,1.0,3
28887061085,1.0,3
28887033177,1.0,3
28885836569,1.0,3
28885408079,1.0,3
28887085157,1.0,3
28885416975,1.0,3
28885416762,1.0,3
28885814036,1.0,3
28885490861,1.0,3
28885490836,1.0,3
28887083834,1.0,3
28885496818,1.0,3
28885592802,1.0,3
28887032838,1.0,3
28885488967,1.0,3
28887032814,1.0,3
28885813751,1.0,3
28885592817,1.0,3
28885801248,1.0,3
28885416924,1.0,3
28885837099,1.0,3
28885813866,1.0,3
28885346456,1.0,3
28887655807,1.0,3
28885585513,1.0,3
28887082746,1.0,3
28885585476,1.0,3
28885813829,1.0,3
28887013619,1.0,3
28887013705,1.0,3
28885837111,1.0,3
28885801697,1.0,3
28885814220,1.0,3
28887080496,1.0,3
28887014538,1.0,3
28885837327,1.0,3
28887032668,1.0,3
28885490982,1.0,3
28885849964,1.0,3
28885849927,1.0,3
28885417044,1.0,3
28885414290,1.0,3
28887085048,1.0,3
28887012545,1.0,3
28885836777,1.0,3
28885414573,1.0,3
28887624499,1.0,3
28887062309,1.0,3
28887014797,1.0,3
28885836922,1.0,3
28887080323,1.0,3
28885496561,1.0,3
28885408154,1.0,3
28885490867,1.0,3
28887643872,1.0,3
28885800780,1.0,3
28887656156,1.0,3
28885800819,1.0,3
28887624552,1.0,3
28887643616,1.0,3
28885496863,1.0,3
28887063237,1.0,3
28885410602,1.0,3
28885835688,1.0,3
28885850765,1.0,3
28885597948,1.0,3
28887088881,1.0,3
28885357335,1.0,3
28885847626,1.0,3
28885357374,1.0,3
28885494648,1.0,3
28885357724,1.0,3
28885497350,1.0,3
28887058883,1.0,3
28885838154,1.0,3
28887059024,1.0,3
28887059039,1.0,3
28887059116,1.0,3
28887036424,1.0,3
28885798168,1.0,3
28885838102,1.0,3
28887088639,1.0,3
28885834678,1.0,3
28885598001,1.0,3
28887624135,1.0,3
28885496270,1.0,3
28885803554,1.0,3
28887617438,1.0,3
28885357459,1.0,3
28885847815,1.0,3
28885491268,1.0,3
28887626951,1.0,3
28885596396,1.0,3
28887058724,1.0,3
28885798073,1.0,3
28887614097,1.0,3
28887639493,1.0,3
28885585997,1.0,3
28885417457,1.0,3
28885584825,1.0,3
28887089621,1.0,3
28885818351,1.0,3
28885414073,1.0,3
28885588599,1.0,3
28885851916,1.0,3
28885851828,1.0,3
28885847342,1.0,3
28887018392,1.0,3
28885491472,1.0,3
28885838285,1.0,3
28887058586,1.0,3
28885598063,1.0,3
28885797823,1.0,3
28887058139,1.0,3
28887639564,1.0,3
28885584860,1.0,3
28885355445,1.0,3
28887639716,1.0,3
28885416333,1.0,3
28885493858,1.0,3
28887645082,1.0,3
28885408540,1.0,3
28885497416,1.0,3
28885798417,1.0,3
28885491250,1.0,3
28885494155,1.0,3
28885817255,1.0,3
28885488607,1.0,3
28885799045,1.0,3
28887008757,1.0,3
28885596483,1.0,3
28885851078,1.0,3
28887059890,1.0,3
28885835314,1.0,3
28885592306,1.0,3
28885355551,1.0,3
28885593001,1.0,3
28887087010,1.0,3
28887035415,1.0,3
28885813129,1.0,3
28885588326,1.0,3
28885835381,1.0,3
28885813399,1.0,3
28885816663,1.0,3
28885813567,1.0,3
28885417234,1.0,3
28887008982,1.0,3
28885799244,1.0,3
28887060313,1.0,3
28887652777,1.0,3
28885850870,1.0,3
28885356328,1.0,3
28885410638,1.0,3
28885816326,1.0,3
28887645019,1.0,3
28887087107,1.0,3
28885414596,1.0,3
28887064114,1.0,3
28885597927,1.0,3
28885493874,1.0,3
28885847828,1.0,3
28885593040,1.0,3
28887031777,1.0,3
28885803446,1.0,3
28885817214,1.0,3
28885798543,1.0,3
28885588470,1.0,3
28887657589,1.0,3
28887078253,1.0,3
28887007989,1.0,3
28887078372,1.0,3
28885585009,1.0,3
28885407970,1.0,3
28887614982,1.0,3
28885816998,1.0,3
28885816912,1.0,3
28887087487,1.0,3
28887078412,1.0,3
28887008244,1.0,3
28887016473,1.0,3
28887031897,1.0,3
28887059532,1.0,3
28885585002,1.0,3
28885848226,1.0,3
28885489655,1.0,3
28887638282,1.0,3
28887097522,1.0,3
28885786838,1.0,3
28887023689,1.0,3
28885829116,1.0,3
28886995452,1.0,3
28885600236,1.0,3
28885594317,1.0,3
28885490542,1.0,3
28885825905,1.0,3
28886995532,1.0,3
28885842808,1.0,3
28887105857,1.0,3
28887620470,1.0,3
28887620388,1.0,3
28885809383,1.0,3
28885487428,1.0,3
28885490153,1.0,3
28885412079,1.0,3
28885487446,1.0,3
28887662730,1.0,3
28885842920,1.0,3
28885788366,1.0,3
28886996105,1.0,3
28885788426,1.0,3
28885600149,1.0,3
28885809305,1.0,3
28885860154,1.0,3
28886996627,1.0,3
28885593564,1.0,3
28886995253,1.0,3
28885406327,1.0,3
28885583103,1.0,3
28885861217,1.0,3
28885826226,1.0,3
28885406262,1.0,3
28885861512,1.0,3
28887071189,1.0,3
28885498961,1.0,3
28885593847,1.0,3
28887621235,1.0,3
28885356024,1.0,3
28887622470,1.0,3
28887620621,1.0,3
